user_id,age,categorie_age,date_naissance,sexe,zone,niveau_education,annees_experience,etat_matrimonial,nombre_enfants,possede_voiture,possede_logement,possede_terrain,categorie_socioprofessionnelle,secteur_activite,heures_travail_hebdo,couleur_preferee,revenu_annuel
USER_12009,70,Âgé,1955-01-14,Femme,Rural,Sans niveau,30.0,Marié,3,1.0,1.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Sans emploi,0.0,Rouge,3553
USER_12010,80,Âgé,1945-01-24,Femme,Rural,Fondamental,11.0,Marié,0,1.0,0.0,0.0,Groupe 2: Cadres moyens/Employés/Commerçants,Privé formel,36.0,Rouge,15287
USER_12012,77,Âgé,1948-10-25,Homme,Rural,Secondaire,43.0,Veuf,3,0.0,1.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Sans emploi,0.0,Noir,14506
USER_12014,26,Jeune,1999-06-13,Homme,Urbain,Sans niveau,8.0,Célibataire,0,0.0,0.0,0.0,Groupe 6: Manœuvres/Petits métiers/Chômeurs,Privé formel,39.0,Bleu,10084
USER_12015,31,Adulte,1994-02-15,Homme,Rural,Fondamental,7.0,Célibataire,0,1.0,0.0,0.0,Groupe 2: Cadres moyens/Employés/Commerçants,Privé formel,41.0,Bleu,21231
USER_12016,34,Adulte,1991-09-28,Femme,Urbain,Fondamental,3.0,Marié,0,0.0,1.0,0.0,Groupe 6: Manœuvres/Petits métiers/Chômeurs,Sans emploi,0.0,Bleu,3000
USER_12017,52,Senior,1973-07-25,Homme,Rural,Secondaire,13.0,Marié,0,0.0,0.0,0.0,Groupe 6: Manœuvres/Petits métiers/Chômeurs,Privé formel,33.0,Orange,11381
USER_12019,80,Âgé,1945-09-01,Homme,Urbain,Fondamental,2.0,Marié,4,0.0,1.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Privé informel,52.0,Jaune,16700
USER_12022,58,Senior,1967-01-26,Femme,Rural,Fondamental,35.0,Célibataire,0,0.0,1.0,0.0,Groupe 4: Exploitants agricoles/Pêcheurs,Public,41.0,Jaune,14452
USER_12023,33,Adulte,1992-01-19,Femme,Rural,Sans niveau,8.0,Marié,2,0.0,1.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Sans emploi,0.0,Violet,3000
USER_12024,47,Adulte,1978-02-11,Homme,Urbain,Fondamental,25.0,Marié,1,0.0,0.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Privé formel,42.0,Violet,47999
USER_12025,30,Adulte,1995-07-04,Femme,Urbain,Sans niveau,12.0,Marié,2,0.0,1.0,0.0,Groupe 4: Exploitants agricoles/Pêcheurs,Privé informel,70.0,Noir,11179
USER_12026,77,Âgé,1948-09-05,Femme,Rural,Supérieur,15.0,Marié,4,1.0,0.0,0.0,Groupe 2: Cadres moyens/Employés/Commerçants,Public,39.0,Rouge,32876
USER_12027,35,Adulte,1990-10-17,Homme,Urbain,Fondamental,11.0,Célibataire,0,0.0,0.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Privé formel,53.0,Rouge,22509
USER_12028,29,Jeune,1996-01-08,Homme,Urbain,Fondamental,2.0,Marié,1,0.0,1.0,0.0,Groupe 4: Exploitants agricoles/Pêcheurs,Privé formel,59.0,Orange,15542
USER_12029,71,Âgé,1954-12-13,Homme,Urbain,Fondamental,7.0,Marié,5,1.0,0.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Sans emploi,0.0,Bleu,5890
USER_12030,51,Senior,1974-06-16,Femme,Urbain,Fondamental,1.0,Veuf,1,0.0,1.0,0.0,Groupe 6: Manœuvres/Petits métiers/Chômeurs,Privé formel,31.0,Bleu,9950
USER_12031,68,Âgé,1957-11-23,Homme,Urbain,Sans niveau,11.0,Marié,2,0.0,1.0,0.0,Groupe 4: Exploitants agricoles/Pêcheurs,Privé informel,41.0,Rouge,7749
USER_12032,50,Senior,1975-08-09,Homme,Rural,Fondamental,25.0,Marié,5,0.0,0.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Privé formel,56.0,Noir,23865
USER_12033,23,Jeune,2002-12-10,Femme,Urbain,Supérieur,5.0,Célibataire,0,0.0,0.0,0.0,Groupe 2: Cadres moyens/Employés/Commerçants,Privé informel,50.0,Orange,39446
USER_12035,20,Jeune,2005-12-14,Femme,Urbain,Secondaire,1.0,Célibataire,0,1.0,0.0,0.0,Groupe 2: Cadres moyens/Employés/Commerçants,Privé formel,45.0,Bleu,28227
USER_12038,53,Senior,1972-07-12,Homme,Urbain,Fondamental,26.0,Marié,4,1.0,0.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Privé formel,40.0,Vert,56120
USER_12039,66,Âgé,1959-10-26,Homme,Urbain,Secondaire,11.0,Marié,2,1.0,0.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Privé informel,33.0,Violet,55758
USER_12041,80,Âgé,1945-01-03,Homme,Urbain,Sans niveau,32.0,Marié,2,0.0,0.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Sans emploi,0.0,Jaune,11514
USER_12043,39,Adulte,1986-02-26,Femme,Urbain,Secondaire,21.0,Marié,0,0.0,0.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Privé formel,48.0,Blanc,43878
USER_12044,24,Jeune,2001-02-28,Femme,Rural,Sans niveau,0.0,Célibataire,0,0.0,1.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Sans emploi,0.0,Orange,3000
USER_12046,19,Jeune,2006-10-10,Homme,Urbain,Sans niveau,1.0,Célibataire,0,0.0,0.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Privé informel,45.0,Noir,11025
USER_12047,49,Adulte,1976-02-18,Femme,Rural,Fondamental,13.0,Marié,4,0.0,0.0,0.0,Groupe 4: Exploitants agricoles/Pêcheurs,Privé informel,54.0,Blanc,6190
USER_12048,32,Adulte,1993-05-08,Homme,Rural,Sans niveau,11.0,Célibataire,2,0.0,1.0,0.0,Groupe 4: Exploitants agricoles/Pêcheurs,Privé informel,67.0,Vert,6763
USER_12049,39,Adulte,1986-04-13,Homme,Urbain,Fondamental,0.0,Marié,3,0.0,0.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Sans emploi,0.0,Jaune,3000
USER_12052,25,Jeune,2000-01-19,Homme,Rural,Sans niveau,0.0,Célibataire,1,0.0,0.0,0.0,Groupe 6: Manœuvres/Petits métiers/Chômeurs,Privé informel,51.0,Jaune,3000
USER_12053,25,Jeune,2000-03-25,Femme,Rural,Secondaire,1.0,Marié,0,1.0,0.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Sans emploi,0.0,Blanc,3000
USER_12054,56,Senior,1969-07-07,Femme,Rural,Fondamental,1.0,Marié,1,0.0,0.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Sans emploi,0.0,Noir,3000
USER_12055,53,Senior,1972-03-27,Homme,Urbain,Fondamental,27.0,Célibataire,1,0.0,0.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Public,38.0,Rouge,57983
USER_12056,37,Adulte,1988-12-06,Femme,Rural,Fondamental,2.0,Marié,5,1.0,0.0,0.0,Groupe 4: Exploitants agricoles/Pêcheurs,Privé informel,64.0,Jaune,4636
USER_12058,25,Jeune,2000-10-17,Homme,Urbain,Fondamental,3.0,Marié,0,0.0,1.0,0.0,Groupe 6: Manœuvres/Petits métiers/Chômeurs,Privé informel,39.0,Noir,6857
USER_12059,31,Adulte,1994-03-03,Homme,Urbain,Sans niveau,5.0,Célibataire,0,1.0,0.0,0.0,Groupe 6: Manœuvres/Petits métiers/Chômeurs,Privé informel,39.0,Rouge,10220
USER_12060,37,Adulte,1988-04-15,Femme,Rural,Sans niveau,19.0,Veuf,0,0.0,0.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Privé formel,47.0,Violet,11063
USER_12061,74,Âgé,1951-05-11,Homme,Rural,Secondaire,22.0,Divorcé,3,1.0,1.0,0.0,Groupe 2: Cadres moyens/Employés/Commerçants,Public,42.0,Violet,43311
USER_12063,42,Adulte,1983-02-03,Femme,Rural,Fondamental,14.0,Marié,2,0.0,1.0,0.0,Groupe 6: Manœuvres/Petits métiers/Chômeurs,Sans emploi,0.0,Noir,3000
USER_12064,35,Adulte,1990-05-02,Femme,Rural,Fondamental,10.0,Marié,1,1.0,0.0,0.0,Groupe 6: Manœuvres/Petits métiers/Chômeurs,Privé informel,71.0,Blanc,3216
USER_12065,71,Âgé,1954-12-24,Homme,Urbain,Fondamental,11.0,Marié,5,0.0,0.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Privé informel,57.0,Orange,20711
USER_12067,38,Adulte,1987-03-17,Femme,Rural,Secondaire,0.0,Divorcé,1,1.0,1.0,0.0,Groupe 2: Cadres moyens/Employés/Commerçants,Privé informel,49.0,Noir,10394
USER_12068,54,Senior,1971-09-14,Homme,Rural,Fondamental,11.0,Marié,4,0.0,0.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Privé formel,41.0,Vert,14682
USER_12069,80,Âgé,1945-12-02,Homme,Urbain,Fondamental,6.0,Veuf,2,0.0,0.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Sans emploi,0.0,Blanc,5505
USER_12070,64,Senior,1961-06-21,Homme,Urbain,Sans niveau,6.0,Marié,4,1.0,0.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Public,40.0,Orange,21491
USER_12072,48,Adulte,1977-06-08,Femme,Urbain,Sans niveau,20.0,Veuf,3,1.0,1.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Privé formel,46.0,Noir,26176
USER_12075,72,Âgé,1953-12-02,Homme,Rural,Sans niveau,37.0,Marié,1,0.0,0.0,0.0,Groupe 4: Exploitants agricoles/Pêcheurs,Privé informel,54.0,Noir,11616
USER_12077,64,Senior,1961-02-04,Femme,Urbain,Sans niveau,44.0,Divorcé,1,0.0,0.0,0.0,Groupe 4: Exploitants agricoles/Pêcheurs,Privé informel,36.0,Jaune,11608
USER_12078,37,Adulte,1988-12-05,Homme,Urbain,Sans niveau,11.0,Marié,2,0.0,0.0,0.0,Groupe 6: Manœuvres/Petits métiers/Chômeurs,Sans emploi,0.0,Rouge,3000
USER_12079,45,Adulte,1980-07-25,Homme,Rural,Supérieur,15.0,Marié,3,0.0,0.0,0.0,Groupe 2: Cadres moyens/Employés/Commerçants,Privé formel,48.0,Orange,57396
USER_12080,58,Senior,1967-01-02,Femme,Urbain,Secondaire,39.0,Marié,2,1.0,1.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Sans emploi,0.0,Vert,14573
USER_12082,57,Senior,1968-01-17,Femme,Urbain,Sans niveau,23.0,Célibataire,0,0.0,1.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Sans emploi,0.0,Noir,5805
USER_12084,30,Adulte,1995-07-13,Homme,Urbain,Sans niveau,7.0,Marié,1,1.0,0.0,0.0,Groupe 6: Manœuvres/Petits métiers/Chômeurs,Privé informel,60.0,Bleu,10624
USER_12085,66,Âgé,1959-10-03,Homme,Urbain,Fondamental,11.0,Marié,5,0.0,1.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Privé informel,46.0,Vert,31796
USER_12086,21,Jeune,2004-01-13,Femme,Rural,Fondamental,1.0,Célibataire,0,0.0,0.0,0.0,Groupe 6: Manœuvres/Petits métiers/Chômeurs,Privé informel,40.0,Orange,3000
USER_12087,51,Senior,1974-03-22,Homme,Urbain,Fondamental,2.0,Veuf,4,0.0,0.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Sans emploi,0.0,Violet,5855
USER_12088,76,Âgé,1949-08-03,Femme,Rural,Sans niveau,7.0,Marié,5,0.0,1.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Sans emploi,0.0,Vert,3000
USER_12089,75,Âgé,1950-06-24,Femme,Urbain,Fondamental,33.0,Marié,4,0.0,0.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Privé formel,45.0,Bleu,50512
USER_12090,54,Senior,1971-04-04,Homme,Urbain,Sans niveau,13.0,Célibataire,0,1.0,0.0,0.0,Groupe 4: Exploitants agricoles/Pêcheurs,Privé informel,49.0,Rouge,10028
USER_12092,33,Adulte,1992-04-09,Homme,Urbain,Secondaire,4.0,Célibataire,0,1.0,0.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Privé formel,43.0,Noir,30419
USER_12094,75,Âgé,1950-01-27,Homme,Rural,Fondamental,2.0,Divorcé,1,1.0,1.0,0.0,Groupe 4: Exploitants agricoles/Pêcheurs,Privé informel,43.0,Jaune,5984
USER_12096,32,Adulte,1993-09-06,Homme,Urbain,Secondaire,9.0,Célibataire,2,1.0,0.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Privé formel,51.0,Jaune,39308
USER_12099,53,Senior,1972-11-28,Femme,Rural,Fondamental,16.0,Veuf,1,0.0,0.0,0.0,Groupe 6: Manœuvres/Petits métiers/Chômeurs,Sans emploi,0.0,Rouge,3000
USER_12101,32,Adulte,1993-09-21,Homme,Urbain,Fondamental,2.0,Marié,1,1.0,0.0,0.0,Groupe 6: Manœuvres/Petits métiers/Chômeurs,Privé informel,41.0,Orange,9569
USER_12112,24,Jeune,2001-08-28,Homme,Urbain,Fondamental,3.0,Célibataire,0,0.0,0.0,0.0,Groupe 2: Cadres moyens/Employés/Commerçants,Public,44.0,Rouge,48394
USER_12114,24,Jeune,2001-12-17,Homme,Rural,Fondamental,3.0,Célibataire,0,0.0,1.0,0.0,Groupe 6: Manœuvres/Petits métiers/Chômeurs,Privé informel,80.0,Orange,5099
USER_12115,50,Senior,1975-03-14,Homme,Urbain,Sans niveau,4.0,Veuf,1,0.0,1.0,0.0,Groupe 4: Exploitants agricoles/Pêcheurs,Privé informel,44.0,Rouge,10657
USER_12116,64,Senior,1961-01-07,Homme,Urbain,Secondaire,26.0,Marié,1,1.0,0.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Privé informel,49.0,Noir,29299
USER_12117,64,Senior,1961-04-21,Homme,Rural,Fondamental,9.0,Marié,1,0.0,0.0,0.0,Groupe 6: Manœuvres/Petits métiers/Chômeurs,Public,38.0,Vert,8691
USER_12118,35,Adulte,1990-06-20,Homme,Rural,Sans niveau,7.0,Marié,2,1.0,0.0,0.0,Groupe 4: Exploitants agricoles/Pêcheurs,Privé informel,55.0,Jaune,6439
USER_12119,32,Adulte,1993-12-04,Homme,Rural,Fondamental,7.0,Célibataire,0,0.0,1.0,0.0,Groupe 4: Exploitants agricoles/Pêcheurs,Privé formel,52.0,Violet,10323
USER_12120,79,Âgé,1946-01-04,Homme,Urbain,Secondaire,3.0,Marié,2,1.0,1.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Privé formel,47.0,Jaune,31711
USER_12122,54,Senior,1971-08-23,Homme,Urbain,Sans niveau,0.0,Marié,2,0.0,1.0,0.0,Groupe 6: Manœuvres/Petits métiers/Chômeurs,Privé informel,66.0,Rouge,7419
USER_12123,77,Âgé,1948-12-01,Homme,Rural,Sans niveau,2.0,Marié,3,0.0,0.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Sans emploi,0.0,Vert,3000
USER_12126,40,Adulte,1985-06-19,Homme,Urbain,Fondamental,11.0,Marié,1,0.0,0.0,0.0,Groupe 6: Manœuvres/Petits métiers/Chômeurs,Privé informel,66.0,Vert,10678
USER_12127,74,Âgé,1951-10-23,Femme,Rural,Fondamental,33.0,Marié,4,0.0,1.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Privé informel,56.0,Rouge,11298
USER_12128,27,Jeune,1998-02-26,Homme,Rural,Sans niveau,4.0,Célibataire,0,0.0,0.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Privé informel,80.0,Orange,3000
USER_12131,48,Adulte,1977-01-23,Femme,Urbain,Fondamental,19.0,Marié,0,0.0,0.0,0.0,Groupe 6: Manœuvres/Petits métiers/Chômeurs,Privé informel,32.0,Vert,13721
USER_12133,45,Adulte,1980-10-26,Femme,Urbain,Fondamental,5.0,Célibataire,0,0.0,1.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Privé informel,59.0,Vert,14625
USER_12135,32,Adulte,1993-10-23,Femme,Urbain,Sans niveau,1.0,Célibataire,0,0.0,0.0,0.0,Groupe 6: Manœuvres/Petits métiers/Chômeurs,Sans emploi,0.0,Jaune,3000
USER_12136,57,Senior,1968-10-20,Femme,Rural,Fondamental,6.0,Veuf,0,1.0,0.0,0.0,Groupe 6: Manœuvres/Petits métiers/Chômeurs,Privé informel,20.0,Noir,3000
USER_12137,69,Âgé,1956-11-14,Homme,Rural,Fondamental,28.0,Divorcé,1,0.0,1.0,0.0,Groupe 4: Exploitants agricoles/Pêcheurs,Privé informel,36.0,Jaune,12154
USER_12139,63,Senior,1962-07-28,Homme,Rural,Sans niveau,1.0,Veuf,2,0.0,1.0,0.0,Groupe 6: Manœuvres/Petits métiers/Chômeurs,Privé informel,39.0,Orange,3000
USER_12141,57,Senior,1968-09-21,Femme,Rural,Sans niveau,16.0,Marié,3,0.0,0.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Sans emploi,0.0,Vert,3000
USER_12142,32,Adulte,1993-10-25,Homme,Rural,Fondamental,6.0,Célibataire,0,1.0,1.0,0.0,Groupe 6: Manœuvres/Petits métiers/Chômeurs,Public,37.0,Jaune,6376
USER_12144,22,Jeune,2003-12-22,Homme,Urbain,Sans niveau,2.0,Célibataire,0,0.0,1.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Privé formel,42.0,Violet,19024
USER_12145,29,Jeune,1996-11-25,Homme,Rural,Sans niveau,8.0,Célibataire,0,1.0,0.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Privé informel,70.0,Vert,8848
USER_12147,20,Jeune,2005-09-10,Femme,Urbain,Sans niveau,1.0,Célibataire,0,0.0,1.0,0.0,Groupe 6: Manœuvres/Petits métiers/Chômeurs,Privé informel,28.0,Blanc,5394
USER_12148,74,Âgé,1951-03-18,Homme,Urbain,Fondamental,25.0,Marié,3,1.0,0.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Sans emploi,0.0,Noir,8976
USER_12149,74,Âgé,1951-06-19,Homme,Urbain,Sans niveau,42.0,Divorcé,3,0.0,0.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Privé informel,27.0,Noir,32627
USER_12150,36,Adulte,1989-07-21,Homme,Urbain,Fondamental,14.0,Marié,5,0.0,1.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Privé informel,65.0,Orange,24752
USER_12152,47,Adulte,1978-03-11,Femme,Urbain,Sans niveau,7.0,Marié,4,0.0,0.0,0.0,Groupe 4: Exploitants agricoles/Pêcheurs,Privé formel,40.0,Blanc,8497
USER_12153,45,Adulte,1980-10-04,Femme,Rural,Fondamental,27.0,Célibataire,0,0.0,0.0,0.0,Groupe 2: Cadres moyens/Employés/Commerçants,Privé formel,39.0,Blanc,36222
USER_12157,69,Âgé,1956-04-06,Homme,Urbain,Fondamental,7.0,Marié,4,0.0,0.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Sans emploi,0.0,Orange,5240
USER_12158,80,Âgé,1945-04-04,Homme,Urbain,Sans niveau,40.0,Marié,4,0.0,0.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Sans emploi,0.0,Vert,12936
USER_12159,24,Jeune,2001-03-27,Femme,Urbain,Fondamental,4.0,Célibataire,0,0.0,0.0,0.0,Groupe 6: Manœuvres/Petits métiers/Chômeurs,Privé formel,36.0,Noir,8403
USER_12160,77,Âgé,1948-04-10,Homme,Urbain,Sans niveau,7.0,Marié,2,0.0,0.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Sans emploi,41.0,Rouge,5828
USER_12161,31,Adulte,1994-03-25,Femme,Rural,Fondamental,12.0,Célibataire,0,0.0,1.0,0.0,Groupe 4: Exploitants agricoles/Pêcheurs,Privé informel,55.0,Jaune,3413
USER_12164,68,Âgé,1957-01-14,Homme,Urbain,Fondamental,24.0,Veuf,1,0.0,1.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Public,46.0,Orange,38711
USER_12165,80,Âgé,1945-10-23,Homme,Rural,Sans niveau,20.0,Marié,2,0.0,0.0,0.0,Groupe 6: Manœuvres/Petits métiers/Chômeurs,Privé formel,39.0,Violet,8258
USER_12166,74,Âgé,1951-01-18,Homme,Rural,Fondamental,27.0,Marié,3,0.0,1.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Sans emploi,0.0,Bleu,4843
USER_12167,41,Adulte,1984-08-05,Homme,Rural,Secondaire,6.0,Marié,1,0.0,0.0,0.0,Groupe 2: Cadres moyens/Employés/Commerçants,Public,37.0,Vert,31291
USER_12168,28,Jeune,1997-07-21,Femme,Urbain,Sans niveau,2.0,Marié,0,1.0,1.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Privé informel,64.0,Blanc,8648
USER_12170,56,Senior,1969-07-01,Femme,Urbain,Fondamental,9.0,Veuf,1,1.0,0.0,0.0,Groupe 6: Manœuvres/Petits métiers/Chômeurs,Privé informel,53.0,Vert,10304
USER_12172,57,Senior,1968-03-24,Homme,Urbain,Secondaire,26.0,Divorcé,1,0.0,1.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Sans emploi,0.0,Jaune,15535
USER_12175,73,Âgé,1952-04-17,Homme,Rural,Fondamental,14.0,Marié,2,1.0,1.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Privé informel,62.0,Orange,9356
USER_12176,60,Senior,1965-10-08,Femme,Urbain,Fondamental,3.0,Veuf,0,1.0,0.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Sans emploi,0.0,Bleu,4328
USER_12177,50,Senior,1975-06-22,Femme,Rural,Fondamental,5.0,Divorcé,2,0.0,1.0,0.0,Groupe 4: Exploitants agricoles/Pêcheurs,Privé formel,44.0,Rouge,8334
USER_12178,37,Adulte,1988-11-20,Homme,Urbain,Sans niveau,3.0,Célibataire,0,0.0,0.0,0.0,Groupe 6: Manœuvres/Petits métiers/Chômeurs,Privé formel,47.0,Orange,10522
USER_12182,52,Senior,1973-09-25,Femme,Urbain,Sans niveau,20.0,Veuf,0,0.0,0.0,0.0,Groupe 4: Exploitants agricoles/Pêcheurs,Privé formel,36.0,Noir,18174
USER_12183,68,Âgé,1957-01-27,Homme,Urbain,Sans niveau,13.0,Divorcé,3,0.0,1.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Sans emploi,0.0,Jaune,6970
USER_12184,45,Adulte,1980-05-27,Homme,Urbain,Fondamental,26.0,Marié,2,0.0,0.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Privé formel,39.0,Violet,38497
USER_12185,53,Senior,1972-01-12,Homme,Rural,Secondaire,9.0,Marié,2,0.0,1.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Privé formel,61.0,Rouge,19039
USER_12188,23,Jeune,2002-12-19,Homme,Urbain,Secondaire,3.0,Marié,2,0.0,0.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Sans emploi,0.0,Violet,7028
USER_12189,79,Âgé,1946-10-14,Homme,Urbain,Sans niveau,44.0,Marié,3,0.0,1.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Sans emploi,0.0,Violet,14479
USER_12190,18,Jeune,2007-06-01,Femme,Urbain,Sans niveau,0.0,Célibataire,0,1.0,1.0,0.0,Groupe 4: Exploitants agricoles/Pêcheurs,Public,41.0,Bleu,10306
USER_12191,75,Âgé,1950-09-26,Homme,Urbain,Fondamental,6.0,Marié,3,0.0,1.0,0.0,Groupe 4: Exploitants agricoles/Pêcheurs,Privé informel,18.0,Bleu,13353
USER_12197,76,Âgé,1949-05-03,Homme,Urbain,Sans niveau,0.0,Marié,2,0.0,1.0,0.0,Groupe 6: Manœuvres/Petits métiers/Chômeurs,Privé informel,50.0,Rouge,5522
USER_12198,54,Senior,1971-09-13,Femme,Urbain,Sans niveau,15.0,Marié,0,0.0,0.0,0.0,Groupe 4: Exploitants agricoles/Pêcheurs,Privé informel,33.0,Violet,11028
USER_12199,29,Jeune,1996-10-13,Homme,Rural,Supérieur,2.0,Marié,1,1.0,1.0,0.0,Groupe 2: Cadres moyens/Employés/Commerçants,Privé formel,33.0,Rouge,35381
USER_12201,51,Senior,1974-11-03,Femme,Rural,Fondamental,32.0,Marié,3,0.0,0.0,0.0,Groupe 2: Cadres moyens/Employés/Commerçants,Public,28.0,Violet,41509
USER_12204,26,Jeune,1999-07-04,Homme,Urbain,Secondaire,7.0,Marié,0,1.0,1.0,0.0,Groupe 6: Manœuvres/Petits métiers/Chômeurs,Public,38.0,Bleu,22903
USER_12207,26,Jeune,1999-04-26,Femme,Urbain,Secondaire,8.0,Marié,0,0.0,1.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Privé formel,41.0,Vert,29785
USER_12208,18,Jeune,2007-09-11,Homme,Urbain,Fondamental,0.0,Célibataire,0,1.0,0.0,0.0,Groupe 6: Manœuvres/Petits métiers/Chômeurs,Sans emploi,0.0,Orange,3000
USER_12210,56,Senior,1969-02-09,Homme,Rural,Fondamental,9.0,Divorcé,0,0.0,0.0,0.0,Groupe 2: Cadres moyens/Employés/Commerçants,Privé formel,37.0,Rouge,22110
USER_12211,59,Senior,1966-04-25,Femme,Urbain,Secondaire,15.0,Marié,2,0.0,1.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Privé formel,35.0,Bleu,44410
USER_12214,79,Âgé,1946-04-19,Femme,Rural,Sans niveau,22.0,Marié,1,1.0,0.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Sans emploi,0.0,Jaune,3000
USER_12215,45,Adulte,1980-05-28,Femme,Urbain,Fondamental,13.0,Marié,4,1.0,0.0,0.0,Groupe 6: Manœuvres/Petits métiers/Chômeurs,Privé informel,62.0,Blanc,8178
USER_12216,43,Adulte,1982-09-09,Femme,Urbain,Secondaire,7.0,Divorcé,1,1.0,0.0,0.0,Groupe 4: Exploitants agricoles/Pêcheurs,Privé informel,47.0,Vert,11484
USER_12217,53,Senior,1972-11-02,Femme,Rural,Sans niveau,7.0,Veuf,1,0.0,1.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Privé formel,55.0,Noir,8204
USER_12219,57,Senior,1968-03-16,Homme,Urbain,Supérieur,1.0,Marié,6,1.0,1.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Privé informel,62.0,Blanc,21481
USER_12224,48,Adulte,1977-07-03,Homme,Rural,Sans niveau,5.0,Célibataire,0,0.0,1.0,0.0,Groupe 4: Exploitants agricoles/Pêcheurs,Privé formel,33.0,Blanc,6268
USER_12225,33,Adulte,1992-01-04,Femme,Urbain,Fondamental,6.0,Célibataire,0,0.0,0.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Privé informel,29.0,Violet,18017
USER_12227,59,Senior,1966-04-03,Homme,Urbain,Sans niveau,37.0,Marié,4,0.0,1.0,0.0,Groupe 6: Manœuvres/Petits métiers/Chômeurs,Sans emploi,0.0,Vert,5993
USER_12229,28,Jeune,1997-04-27,Homme,Urbain,Fondamental,1.0,Divorcé,0,0.0,0.0,0.0,Groupe 2: Cadres moyens/Employés/Commerçants,Public,45.0,Noir,36467
USER_12230,79,Âgé,1946-10-11,Homme,Rural,Sans niveau,27.0,Marié,1,0.0,1.0,0.0,Groupe 6: Manœuvres/Petits métiers/Chômeurs,Sans emploi,0.0,Rouge,3000
USER_12231,55,Senior,1970-01-02,Homme,Rural,Fondamental,33.0,Marié,2,0.0,0.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Privé informel,22.0,Jaune,18961
